model,season,scope,axis,axis_title,bin,n,share,rate,pred_mean,bias,auc,brier,bss_local,deficit,shift_gain_self
sj_grid_w060,2024,all,a10_base,A10 주자 상황,_2_,20024,0.07898795694004505,0.49330803036356374,0.48576027077850986,-0.0075477595850538814,0.5572420051336336,0.24752448715049108,972.4663544907752,7826.625861213615,1.801326843415946
sj_grid_w060,2024,all,a10_base,A10 주자 상황,__3,6671,0.026314855211098706,0.4994753410283316,0.4940910300158647,-0.005384311012466891,0.5571524207167143,0.24746783862173324,1012.755559604972,2606.845385466277,0.3053913868645797
sj_grid_w060,2024,all,a10_base,A10 주자 상황,12_,21934,0.08652226565735857,0.48080605452721803,0.4831928637647287,0.0023868092375106675,0.5568171546254518,0.24713256198022016,1001.0874234183009,8559.598189626748,0.19731442069364993
sj_grid_w060,2024,all,a10_base,A10 주자 상황,1_3,8472,0.033419195525172876,0.4884324834749764,0.48863411623167996,0.0002016327567035403,0.553374768011673,0.24773946116471549,851.1481184893865,3314.2609772487535,0.0005438932766608037
sj_grid_w060,2024,all,a10_base,A10 주자 상황,_23,5567,0.02195994587920649,0.48661756781031074,0.4810213727535951,-0.005596195056715658,0.5518819160453414,0.24758921465187042,893.3182783914084,2176.4991966471052,0.2753039711602402
sj_grid_w060,2024,all,a10_base,A10 주자 상황,123,8408,0.033166737013179126,0.4764509990485252,0.47902177642426674,0.0025707773757415175,0.5651733383568446,0.2462763115757635,1270.4713786567013,3269.797905388609,0.0877459760197495
sj_grid_w060,2024,all,a11_typemo,A11 game_type x 월블록,R|early,87355,0.3445861455502215,0.4950603857821533,0.4910403435033169,-0.0040200422788364,0.5592147813118005,0.24729697891524713,1071.553101129341,34112.38986722928,2.2292284492758427
sj_grid_w060,2024,all,a11_typemo,A11 game_type x 월블록,R|mid,68816,0.27145601502128147,0.49006045105789353,0.4896201664275674,-0.0004402846303261376,0.5557873195993633,0.24742650799767205,990.2702812188746,26886.930135877104,0.021065028117335634
sj_grid_w060,2024,all,a11_typemo,A11 game_type x 월블록,R|late,67326,0.2655784652889269,0.4823990731663845,0.4864409157841893,0.004041842617804825,0.5449737262282398,0.2481427320924014,619.7580988327234,26380.920183955863,1.7367894728655833
sj_grid_w060,2024,all,a11_typemo,A11 game_type x 월블록,F|early,11672,0.04604212112486046,0.465301576422207,0.4738059715581106,0.00850439513590362,0.536076475995439,0.24790056921336173,359.91339009739943,4569.075879051184,1.3330231981008258
sj_grid_w060,2024,all,a11_typemo,A11 game_type x 월블록,F|mid,8768,0.034586816143143975,0.43909671532846717,0.458392777240331,0.019296061911863838,0.5455012860258895,0.24517086392875503,454.71695788712464,3394.4933811284727,5.155175759068633
sj_grid_w060,2024,all,a11_typemo,A11 game_type x 월블록,F|late,9570,0.03775043687156568,0.4704284221525601,0.4563353290651224,-0.01409309308743767,0.5351300719806369,0.24836389024206268,305.7220055565635,3753.2367422652683,3.0014433201755164
sj_grid_w060,2024,all,a12_role,A12 투수 역할(전시즌),불펜(<30구/경기),92356,0.3643134114639832,0.4758976135822253,0.47687248049128605,0.0009748669090607343,0.5494636322822379,0.24750634382111714,766.8744453843912,36095.82874546875,0.13859939691570816
sj_grid_w060,2024,all,a12_role,A12 투수 역할(전시즌),스윙(30-70),37096,0.1463312650143783,0.4808604701315506,0.4788726863181126,-0.0019877838134380044,0.5412499886034231,0.24836641754762148,507.6481895126439,14548.744720044144,0.23145733595491447
sj_grid_w060,2024,all,a12_role,A12 투수 역할(전시즌),선발(>=70),62331,0.2458748673606646,0.5061526367297171,0.5063314283256777,0.00017879159596057015,0.5560391453759564,0.24746033018831595,1000.8775018084837,24356.520714622315,0.003146327051485144
sj_grid_w060,2024,all,a12_role,A12 투수 역할(전시즌),전시즌없음,61724,0.24348045616097386,0.4842848810835331,0.4842329030335529,-5.197804998025024e-05,0.5571056005817979,0.24722048798695592,1014.020530363402,24095.952009371955,0.0002633295487934964
sj_grid_w060,2024,all,a13_tens,A13 이닝 x 점수차,초반|0-1점,56713,0.22371374360471308,0.4945603300830497,0.4948269339855087,0.0002666039024589728,0.5555065235903187,0.2474394083759512,1012.5204880580219,22159.35205712436,0.00636533394722946
sj_grid_w060,2024,all,a13_tens,A13 이닝 x 점수차,초반|2-3점,20053,0.07910235220329222,0.49264449209594574,0.49179908110810766,-0.00084541098783808,0.5528640306306665,0.24789148441319975,821.9427160089832,7849.581980303124,0.022631883432612774
sj_grid_w060,2024,all,a13_tens,A13 이닝 x 점수차,초반|4점+,8494,0.033505978138670726,0.4995290793501295,0.4864843655821116,-0.013044713768017913,0.5649630179487235,0.24678853269575457,1284.4993546292537,3310.1128494443915,2.2823746365008195
sj_grid_w060,2024,all,a13_tens,A13 이닝 x 점수차,중반|0-1점,31591,0.12461588831866575,0.4924503814377513,0.49354606365960896,0.0010956822218576856,0.5522232000266131,0.24774147212699402,880.8132669688273,12358.553873302648,0.05988777404154539
sj_grid_w060,2024,all,a13_tens,A13 이닝 x 점수차,중반|2-3점,28192,0.1112079745332476,0.4830093643586833,0.48794105887625566,0.00493169451757236,0.5493443986057687,0.24782612010748917,754.9510394023184,11032.616753825992,1.08273902217166
sj_grid_w060,2024,all,a13_tens,A13 이닝 x 점수차,중반|4점+,25268,0.09967377626653308,0.47854994459395284,0.47902801273056617,0.0004780681366133299,0.5552588397874945,0.24719433066166768,939.9556973657242,9863.134192717878,0.009119185150491472
sj_grid_w060,2024,all,a13_tens,A13 이닝 x 점수차,후반|0-1점,25356,0.10002090672052448,0.4861965609717621,0.4829911926273069,-0.0032053683444552283,0.5497069053037466,0.24797754697745347,733.3261343879127,9928.843614158262,0.41137907560322634
sj_grid_w060,2024,all,a13_tens,A13 이닝 x 점수차,후반|2-3점,23832,0.09400923840367327,0.47394259818731116,0.48130092965439847,0.007358331467087309,0.5473015244508834,0.2475897557589569,694.3883466705936,9317.48557881754,2.0376273091842765
sj_grid_w060,2024,all,a13_tens,A13 이닝 x 점수차,후반|4점+,34008,0.13415014181067977,0.47553516819571867,0.47133176233585017,-0.004203405859868503,0.5538833888302231,0.24724370572460888,865.1778447153258,13277.365289812964,0.9488319718541354
sj_e2var,2024,all,a1_count,A1 볼카운트,0-0,65317,0.25765363481087306,0.4862899398318967,0.4963147633677155,0.010024823535818794,0.5519980028593295,0.24781536526717465,799.2685336418504,25559.95162025135,10.365381004491386
sj_e2var,2024,all,a1_count,A1 볼카운트,0-1,31402,0.12387034677543421,0.5010508884784408,0.5041774493356701,0.003126560857229288,0.5540593953166829,0.24765757318636528,936.5331159197909,12280.45589865692,0.4847263733920178
sj_e2var,2024,all,a1_count,A1 볼카운트,0-2,16155,0.06372605095717278,0.49229340761374185,0.4962979971144694,0.004004589500727573,0.5304757332405179,0.24928285770427716,263.1628104118766,6359.2360304239455,0.40909911383776887
sj_e2var,2024,all,a1_count,A1 볼카운트,1-0,26438,0.10428903343891885,0.4799152734700053,0.49218170038246256,0.012266426912457273,0.5570522240055027,0.24725478000515505,938.243437522912,10322.356691492127,6.28160056369087
sj_e2var,2024,all,a1_count,A1 볼카운트,1-1,25313,0.09985128615777868,0.4862323707186031,0.49854302449320925,0.012310653774606162,0.5600845003865291,0.247181043258519,1052.5616924184856,9880.168417913568,6.0577510491284965
sj_e2var,2024,all,a1_count,A1 볼카운트,1-2,24399,0.09624586303336792,0.497807287183901,0.4981620248873778,0.0003547377034768262,0.5457952517339534,0.24832225744112893,669.1866975213289,9567.384815187552,0.004848331369134936
sj_e2var,2024,all,a1_count,A1 볼카운트,2-0,9392,0.037048286635083055,0.47327512776831343,0.4855986440474845,0.012323516279171054,0.5469050449955126,0.247522178819512,707.4620847482005,3670.944096107368,2.2523347520762176
sj_e2var,2024,all,a1_count,A1 볼카운트,2-1,13446,0.05303995550418726,0.47411869701026327,0.4886998225060582,0.014581125495794933,0.5595356454560327,0.24684048518710625,998.5446553536948,5241.010936299169,4.514199727522522
sj_e2var,2024,all,a1_count,A1 볼카운트,2-2,20640,0.0814178701179849,0.49064922480620154,0.49217938383087584,0.0015301590246742935,0.5499292674651821,0.2479620348628912,780.4842289414249,8081.657706919265,0.07631121998534539
sj_e2var,2024,all,a1_count,A1 볼카운트,3-0,3214,0.012678150899186216,0.4819539514623522,0.4708685142161012,-0.011085437246250995,0.5807986165636263,0.24540068667124296,1711.6911007640679,1245.452628866062,0.623673219190373
sj_e2var,2024,all,a1_count,A1 볼카운트,3-1,6020,0.023746878784412263,0.4591362126245847,0.4717393519601488,0.012603139335564117,0.5670277648389082,0.24526301673453746,1235.103404042548,2331.493047174312,1.5099394577369478
sj_e2var,2024,all,a1_count,A1 볼카운트,3-2,11771,0.04643264288560079,0.45697052077138733,0.4690719290371977,0.012101408265810354,0.5481636944628453,0.2465394995484015,648.3878012031763,4582.531272589943,2.722016499394599
sj_e2var,2024,all,a1b_phase,A1b 카운트 국면,초구 0-0,65317,0.25765363481087306,0.4862899398318967,0.4963147633677155,0.010024823535818794,0.5519980028593295,0.24781536526717465,799.2685336418504,25559.95162025135,10.365381004491386
sj_e2var,2024,all,a1b_phase,A1b 카운트 국면,투수우위 0-1,31402,0.12387034677543421,0.5010508884784408,0.5041774493356701,0.003126560857229288,0.5540593953166829,0.24765757318636528,936.5331159197909,12280.45589865692,0.4847263733920178
sj_e2var,2024,all,a1b_phase,A1b 카운트 국면,평행 1-1,25313,0.09985128615777868,0.4862323707186031,0.49854302449320925,0.012310653774606162,0.5600845003865291,0.247181043258519,1052.5616924184856,9880.168417913568,6.0577510491284965
sj_e2var,2024,all,a1b_phase,A1b 카운트 국면,타자우위 1-0/2-0/2-1,49276,0.19437727557818915,0.4770679438266093,0.48997686648717376,0.012908922660564481,0.5559454942829083,0.24719269707514768,914.4931414929669,19234.311723898663,12.966447678561304
sj_e2var,2024,all,a1b_phase,A1b 카운트 국면,2스트라이크,61194,0.2413897841085256,0.49393731411576297,0.49565205528124745,0.001714741165484479,0.5434197203037214,0.24845435377796476,603.6447754178221,24008.278552530763,0.28412637981042965
sj_e2var,2024,all,a1b_phase,A1b 카운트 국면,3볼,9234,0.03642502968359848,0.4670781893004115,0.47143624685841945,0.004358057558007944,0.5716165166175539,0.24531093434083714,1448.3672417322402,3576.945676040374,0.27693724113523466
sj_e2var,2024,all,a1b_phase,A1b 카운트 국면,풀카운트,11771,0.04643264288560079,0.45697052077138733,0.4690719290371977,0.012101408265810354,0.5481636944628453,0.2465394995484015,648.3878012031763,4582.531272589943,2.722016499394599
sj_e2var,2024,all,a2_li,A2 경기 중요도 li,li<0.10,28368,0.11190223544123042,0.47303299492385786,0.47683422522065394,0.0038012302967960765,0.5551050634531653,0.24708296467624402,878.4817802334533,11068.202329568498,0.6472657842804341
sj_e2var,2024,all,a2_li,A2 경기 중요도 li,0.10-0.35,31697,0.1250340227291554,0.4814335741552828,0.48809311840388625,0.006659544248603433,0.5499398533548524,0.24769056933929703,786.9725128284766,12397.473792517872,2.2197943683606938
sj_e2var,2024,all,a2_li,A2 경기 중요도 li,0.35-0.70,56451,0.22268024157123867,0.48280809905936123,0.4959462573302768,0.013138158270915579,0.5546895024283024,0.24751137095137948,878.2653618303549,22063.396155840976,15.386724790084308
sj_e2var,2024,all,a2_li,A2 경기 중요도 li,0.70-1.20,64983,0.2563361169514057,0.4933751904344213,0.4985337378140916,0.0051585473796703085,0.5513021638644339,0.24787503988049445,832.5749676298288,25435.37364518425,2.730613117703566
sj_e2var,2024,all,a2_li,A2 경기 중요도 li,1.20-2.00,47218,0.1862591565518901,0.4910627303147105,0.4990820930772744,0.00801936276256393,0.5529082813754693,0.24775075966339855,868.0235516631774,18472.605275242124,4.795047069213866
sj_e2var,2024,all,a2_li,A2 경기 중요도 li,li>=2.00,24790,0.09778822675507974,0.48604275917708756,0.4946693006478306,0.008626541470743043,0.5565785098441886,0.24742528242066258,952.7075703390619,9685.591963527864,2.913100872721982
sj_e2var,2024,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,<0.25,46261,0.1824841128647335,0.49052117334255635,0.49536938401858666,0.004848210676030307,0.5502383124295189,0.24794725661581354,785.4403732268089,18112.562268872985,1.7170524091509103
sj_e2var,2024,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.25-0.50,43301,0.1708079066850225,0.4870095378859611,0.4950844540398427,0.008074916153881617,0.5529354341573756,0.24764789109171123,873.9326328299323,16933.16451289564,4.458405202216961
sj_e2var,2024,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.50-0.75,35948,0.14180279045549038,0.4893457215978636,0.4980031856551176,0.008657464057253983,0.5480550639007916,0.248141198404275,698.4323053781161,14085.724049979546,4.254628990764789
sj_e2var,2024,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.75-1.00,28037,0.11059655157451273,0.4906730391982024,0.49958559570099104,0.00891255650278866,0.5578783676005838,0.24739633470503575,1007.0196502768081,10952.931468225357,3.5167516636666285
sj_e2var,2024,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,1.00-1.25,14289,0.05636530746685496,0.47882986913010006,0.4948652209672271,0.016035351837127065,0.5540331938213516,0.24736990529299752,874.3355257236351,5581.542894309565,5.80182186770071
sj_e2var,2024,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,1.25-1.50,6780,0.026744823614338064,0.48348082595870207,0.4883872505095869,0.004906424550884858,0.557286623280552,0.24738984392087754,935.9307860646649,2648.6045945732394,0.2577303189042093
sj_e2var,2024,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,>=1.50,17167,0.06771805117807397,0.471311236675016,0.4784958303213661,0.0071845936463501014,0.5504981172459875,0.2473157096234423,746.957212192767,6704.272815352132,1.3992792517780017
sj_e2var,2024,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,전시즌없음,61724,0.24348045616097386,0.4842848810835331,0.4918596277456098,0.007574746662076692,0.5570723633101281,0.24730142318967227,981.6144365979329,24103.840557673117,5.5923694558348975
sj_e2var,2024,all,a3b_gp,A3b 등판 내 투구수,1-10,76617,0.30222834083476985,0.47788349844029393,0.48730056575853214,0.009417067318238215,0.5490445695952276,0.24768466763856145,731.9091111193554,29966.073047884267,10.72906954742108
sj_e2var,2024,all,a3b_gp,A3b 등판 내 투구수,11-20,53275,0.21015198791354875,0.48247770999530737,0.48934266902197315,0.0068649590266657845,0.5513424128089046,0.24762744549576585,827.2254771841681,20831.848263180746,3.9646506506462353
sj_e2var,2024,all,a3b_gp,A3b 등판 내 투구수,21-35,39529,0.15592863313439076,0.48850211237319435,0.4937440062084357,0.0052418938352413735,0.555804450075403,0.2474955559702648,949.3990915743766,15448.588335924056,1.7151331345951493
sj_e2var,2024,all,a3b_gp,A3b 등판 내 투구수,36-60,41814,0.16494219094541768,0.49347108623905866,0.49987301999144496,0.006401933752386291,0.5553909620277981,0.2475211868878767,974.6407418223191,16343.296561366144,2.7061360947124036
sj_e2var,2024,all,a3b_gp,A3b 등판 내 투구수,61-80,26329,0.10385906503567949,0.4956132021725094,0.5036263428796537,0.008013140707144262,0.5524876635055819,0.24790095780531513,831.9833225344242,10306.664444167518,2.669595550445887
sj_e2var,2024,all,a3b_gp,A3b 등판 내 투구수,81+,15943,0.06288978213619348,0.4967697422066111,0.5102676890254978,0.013497946818886719,0.5616703618510922,0.24731219717891592,1070.9920036134024,6226.172509358857,4.586813046839098
sj_e2var,2024,all,a4_prevp,A4 전시즌 투구수,없음,61724,0.24348045616097386,0.4842848810835331,0.4918596277456098,0.007574746662076692,0.5570723633101281,0.24730142318967227,981.6144365979329,24103.840557673117,5.5923694558348975
sj_e2var,2024,all,a4_prevp,A4 전시즌 투구수,1-200,18380,0.07250292891320555,0.45250272034820455,0.4673017952155689,0.01479907486736437,0.5350092780279239,0.24701147418136613,295.6819214188,7169.158832314507,6.356531583217586
sj_e2var,2024,all,a4_prevp,A4 전시즌 투구수,201-600,31140,0.12283684474195979,0.46149646756583174,0.4715851435872546,0.010088676021422882,0.5379674117182416,0.2475213061251771,400.845796831073,12171.294305392714,5.0048668424826666
sj_e2var,2024,all,a4_prevp,A4 전시즌 투구수,601-1200,69766,0.27520344605868874,0.48806008657512256,0.49257595319902175,0.00451586662389919,0.5496724847956197,0.24799202770285855,746.5900459038055,27320.40360328158,2.246630261266423
sj_e2var,2024,all,a4_prevp,A4 전시즌 투구수,1201-2000,28911,0.1140441881289274,0.5086299332434021,0.5169758455939051,0.00834591235050297,0.5515337131687847,0.2478705509588793,822.234263380528,11316.017578926958,3.1799209221063283
sj_e2var,2024,all,a4_prevp,A4 전시즌 투구수,2001-2600,23910,0.09431692221516566,0.4913007109995818,0.50152774702598,0.01022703602639824,0.5605244015238906,0.24720909636220403,1086.4192740128065,9333.608725420112,3.9489780102900043
sj_e2var,2024,all,a4_prevp,A4 전시즌 투구수,2601+,19676,0.07761521378107902,0.5158060581418987,0.5226025656350741,0.006796507493175397,0.5446192862074622,0.248094610019695,662.8858415154482,7708.319558872607,1.435205141777082
sj_e2var,2024,all,a5_asofn,A5 투수 누적 이력,0-99,7915,0.031222017537977254,0.4578648136449779,0.4693890767905778,0.0115242631455999,0.5420444659827567,0.2468248053639527,563.9330508953822,3084.929830382195,1.659903419757808
sj_e2var,2024,all,a5_asofn,A5 투수 누적 이력,100-499,24122,0.09515319103614496,0.46882513887737337,0.47720624094279546,0.008381102065422086,0.5473602657162934,0.24728596298835978,699.5856489702912,9419.293845161197,2.6755997077583427
sj_e2var,2024,all,a5_asofn,A5 투수 누적 이력,500-1499,46761,0.1844564449896847,0.4740275015504373,0.4824802950183723,0.008452793467934983,0.550681000630314,0.24736685252420268,785.5503569743516,18265.47038438444,5.275818825506849
sj_e2var,2024,all,a5_asofn,A5 투수 누적 이력,1500-3999,80756,0.31855530616511574,0.48610629550745454,0.4922932267311559,0.006186931223701342,0.553800274257822,0.24754230002149752,906.5659775333579,31566.744043466493,4.88124878947554
sj_e2var,2024,all,a5_asofn,A5 투수 누적 이력,4000-7999,54350,0.21439250198219378,0.49236430542778287,0.5025449333131453,0.010180627885362448,0.5486238250844769,0.24823386286097318,683.2926772954106,21304.2446926555,8.89516981563164
sj_e2var,2024,all,a5_asofn,A5 투수 누적 이력,8000+,39603,0.15622053828888355,0.5079413175769513,0.5141710895732703,0.006229771996319022,0.5549362652330548,0.24756674004073867,948.3173945049273,15481.960365831763,2.4270457214378363
sj_e2var,2024,all,a6_psucc,A6 투수 수준 5분위,Q1 최저,64207,0.25327505749348145,0.4478327908172006,0.4570069503153087,0.00917415949810807,0.536293263394384,0.24637627453562166,364.8952295482233,24979.677668743316,8.533368861329892
sj_e2var,2024,all,a6_psucc,A6 투수 수준 5분위,Q2,57443,0.2265933485071418,0.4768030917605278,0.48228769654281706,0.005484604782289237,0.5344095003377797,0.2484573792161254,402.67640794818817,22536.920912806832,2.728559048817779
sj_e2var,2024,all,a6_psucc,A6 투수 수준 5분위,Q3,52870,0.2085543988923383,0.49031586911291847,0.500116148008256,0.009800278895337522,0.5433653733927778,0.24846935495040956,574.9607481957963,20743.771054555687,8.018474418202821
sj_e2var,2024,all,a6_psucc,A6 투수 수준 5분위,Q4,43880,0.173091867285716,0.5142433910665452,0.5232051653720292,0.00896177430548406,0.5465154752197876,0.24817463755448177,649.5223878884016,17196.084986499984,5.56493622092439
sj_e2var,2024,all,a6_psucc,A6 투수 수준 5분위,Q5 최고,35026,0.1381658100170804,0.5300919317078742,0.5347900108481066,0.004698079140232458,0.5597605004698829,0.24650464231751604,1039.6992232987957,13633.934823564618,1.2207782063895272
sj_e2var,2024,all,a7_inning,A7 이닝,1-3회,85260,0.336322073946676,0.49460473844710295,0.5008073769016076,0.006202638454504639,0.5557848628805386,0.24753066276978955,976.2050180054272,33325.74758792942,5.179690741915696
sj_e2var,2024,all,a7_inning,A7 이닝,4-6회,85051,0.33549763911844643,0.4851912381982575,0.49500811413845214,0.009816875940194647,0.5526053484745767,0.2476902862493558,836.8998564502795,33265.49321434019,12.942900045314683
sj_e2var,2024,all,a7_inning,A7 이닝,7-8회,58238,0.2297293565858142,0.4760980802912188,0.48344875133368037,0.007350671042461565,0.548935935897671,0.2476161605754876,726.6756678677156,22771.46674344998,4.968965655038505
sj_e2var,2024,all,a7_inning,A7 이닝,9회+,24958,0.09845093034906334,0.4835323343216604,0.4914035866504971,0.007871252328836731,0.5539576033200023,0.24764616372573936,833.965537030612,9759.935616162013,2.441760239554912
sj_e2var,2024,all,a8_hand,A8 손 매치업,1v1,30493,0.12028464697227295,0.453841865346145,0.47008314002225016,0.016241274676105144,0.5528007051671866,0.2460093811096877,750.4134418929165,11845.608903974102,12.701234781226528
sj_e2var,2024,all,a8_hand,A8 손 매치업,1v2,41337,0.16306058609821425,0.5069550281829838,0.5051392337126197,-0.0018157944703640627,0.5549245161314673,0.24766534180346378,914.6912951191632,16166.26741099364,0.2152176579072778
sj_e2var,2024,all,a8_hand,A8 손 매치업,2v1,89268,0.3521322882602847,0.49815163328404355,0.5032526415113218,0.005101008227278214,0.5476066882476214,0.24811890577643006,751.0813697776841,34975.2823854866,3.6678656569768986
sj_e2var,2024,all,a8_hand,A8 손 매치업,2v2,92409,0.36452247866922804,0.47578699044465367,0.48782876852800955,0.01204177808335588,0.5499326237812604,0.24763614998810302,712.7034181199199,36135.484461427244,21.15928932280825
sj_e2var,2024,all,a9_batn,A9 타자 누적 이력,0-99,6710,0.0264686971168449,0.45424739195231,0.48045306042331515,0.02620566847100514,0.5503697619446941,0.2465570452042117,544.4200010916833,2612.4350658571902,7.276433634714016
sj_e2var,2024,all,a9_batn,A9 타자 누적 이력,100-499,17316,0.06830580615130943,0.474994224994225,0.48456094179976705,0.009566716805542053,0.545473712436128,0.24779902488713815,631.8548988134443,6775.677671621821,2.5025282056941376
sj_e2var,2024,all,a9_batn,A9 타자 누적 이력,500-1499,32038,0.12637915323837212,0.48355078344465946,0.49066218213929913,0.00711139869463967,0.5480797979696784,0.247935160624254,718.4826789463639,12543.221304755742,2.5584740715336522
sj_e2var,2024,all,a9_batn,A9 타자 누적 이력,1500-3999,60091,0.23703881944088329,0.4875938160456641,0.4927414472583413,0.005147631212677195,0.5556798554783583,0.24746198794686172,954.2269343803312,23481.373491507587,2.514373843174919
sj_e2var,2024,all,a9_batn,A9 타자 누적 이력,4000+,137352,0.5418075240525903,0.48900634865163956,0.4970852449457559,0.008078896294116344,0.55412678285644,0.24763616893345416,897.6222264481248,53709.93562813924,14.156132593925344
sj_e2var,2024,all,a10_base,A10 주자 상황,___,131633,0.5192479892073986,0.48431624288742187,0.49417122338538993,0.009854980497968069,0.5510950470669046,0.24778658938874143,787.7472306393573,51504.85215245024,20.18746958091493
sj_e2var,2024,all,a10_base,A10 주자 상황,1__,50798,0.20038105456654057,0.48958620418126697,0.4952670059975831,0.005680801816316139,0.5535373350555874,0.2475852734159868,922.9121249976769,19859.896931738152,2.5886388120562023
sj_e2var,2024,all,a10_base,A10 주자 상황,_2_,20024,0.07898795694004505,0.49330803036356374,0.49335495105871013,4.6920695146390745e-05,0.5571995394872041,0.24748606236165677,987.8390237281432,7825.410884669419,6.961218723915418e-05
sj_e2var,2024,all,a10_base,A10 주자 상황,__3,6671,0.026314855211098706,0.4994753410283316,0.50164855529938,0.0021732142710484403,0.557082761226683,0.24745400356993696,1018.2895864168206,2606.699645958737,0.04975097598183889
sj_e2var,2024,all,a10_base,A10 주자 상황,12_,21934,0.08652226565735857,0.48080605452721803,0.49094404194549296,0.01013798741827493,0.5568883382489918,0.24724136170677896,957.5033059242455,8563.36653943473,3.5598106873987234
sj_e2var,2024,all,a10_base,A10 주자 상황,1_3,8472,0.033419195525172876,0.4884324834749764,0.49628615641049034,0.007853672935513922,0.553425537239354,0.24779286897570818,829.7735537892925,3314.9754674757896,0.8251580429286666
sj_e2var,2024,all,a10_base,A10 주자 상황,_23,5567,0.02195994587920649,0.48661756781031074,0.48878616145885084,0.002168593648540107,0.5518480760681357,0.24756462779596153,903.1600710014965,2176.283059315723,0.04134120697125916
sj_e2var,2024,all,a10_base,A10 주자 상황,123,8408,0.033166737013179126,0.4764509990485252,0.48668941497085516,0.010238415922329935,0.5654607309843958,0.24637878809363564,1229.3896431071482,3271.158480838785,1.3917582586985633
sj_e2var,2024,all,a11_typemo,A11 game_type x 월블록,R|early,87355,0.3445861455502215,0.4950603857821533,0.49871537333812654,0.003654987555973266,0.5591655301256324,0.2473168596588738,1063.6000274654168,34115.132236668716,1.8427445737033457
sj_e2var,2024,all,a11_typemo,A11 game_type x 월블록,R|mid,68816,0.27145601502128147,0.49006045105789353,0.49733450083845243,0.0072740497805589,0.5559400249344411,0.24747426662512248,971.1592779804823,26892.119890564416,5.749731049934471
sj_e2var,2024,all,a11_typemo,A11 game_type x 월블록,R|late,67326,0.2655784652889269,0.4823990731663845,0.49420864663733205,0.011809573470947576,0.5449303216612661,0.24825509545762103,574.7569886966453,26392.865925604085,14.82712009252991
sj_e2var,2024,all,a11_typemo,A11 game_type x 월블록,F|early,11672,0.04604212112486046,0.465301576422207,0.48113967122649764,0.01583809480429066,0.5363821564625515,0.24805455859081124,298.0195632507621,4571.914069993492,4.623349479248618
sj_e2var,2024,all,a11_typemo,A11 game_type x 월블록,F|mid,8768,0.034586816143143975,0.43909671532846717,0.46666612512799693,0.027569409799529765,0.5455896970049064,0.2455620616870462,295.8812343002881,3399.9096780731925,10.523520383432
sj_e2var,2024,all,a11_typemo,A11 game_type x 월블록,F|late,9570,0.03775043687156568,0.4704284221525601,0.46486693282973635,-0.005561489322823743,0.5349486871922573,0.24819611581079934,373.06734619535484,3750.701360977689,0.4674118525597633
sj_e2var,2024,all,a12_role,A12 투수 역할(전시즌),불펜(<30구/경기),92356,0.3643134114639832,0.4758976135822253,0.48497847674920375,0.009080863166978426,0.5495724168441735,0.24758550079446334,735.1379098543554,36107.37283969197,12.026103744214742
sj_e2var,2024,all,a12_role,A12 투수 역할(전시즌),스윙(30-70),37096,0.1463312650143783,0.4808604701315506,0.48691702342839066,0.006056553296840073,0.5411705953621829,0.24838785519105258,499.06054878692265,14550.000488858455,2.148739349823729
sj_e2var,2024,all,a12_role,A12 투수 역할(전시즌),선발(>=70),62331,0.2458748673606646,0.5061526367297171,0.5134912227189596,0.00733858598924253,0.5560691631493327,0.24751020078144725,980.9262435413357,24361.42927565805,5.300714786492567
sj_e2var,2024,all,a12_role,A12 투수 역할(전시즌),전시즌없음,61724,0.24348045616097386,0.4842848810835331,0.4918596277456098,0.007574746662076692,0.5570723633101281,0.24730142318967227,981.6144365979329,24103.840557673117,5.5923694558348975
sj_e2var,2024,all,a13_tens,A13 이닝 x 점수차,초반|0-1점,56713,0.22371374360471308,0.4945603300830497,0.5023356182474217,0.007775288164371952,0.5555836042053547,0.24751297265634,983.0912926618862,22165.940081233635,5.414036459115972
sj_e2var,2024,all,a13_tens,A13 이닝 x 점수차,초반|2-3점,20053,0.07910235220329222,0.49264449209594574,0.49929639104257306,0.0066518989466273215,0.5529093300809264,0.2479302842304366,806.4194296579674,7850.810591874602,1.4011228228224033
sj_e2var,2024,all,a13_tens,A13 이닝 x 점수차,초반|4점+,8494,0.033505978138670726,0.4995290793501295,0.49417076847048635,-0.005358310879643169,0.5646736681663069,0.24670533315520382,1317.7792003709499,3308.996914821187,0.3851001060972497
sj_e2var,2024,all,a13_tens,A13 이닝 x 점수차,중반|0-1점,31591,0.12461588831866575,0.4924503814377513,0.501029140891731,0.008578759453979734,0.5521141421461461,0.24781772742012229,850.3041940466804,12362.357859531352,3.671283497753826
sj_e2var,2024,all,a13_tens,A13 이닝 x 점수차,중반|2-3점,28192,0.1112079745332476,0.4830093643586833,0.4955374792647259,0.012528114906042609,0.5493697931565968,0.2479426025498675,708.3041980932902,11037.802269157275,6.987195749703127
