model,eval,fit,axis,axis_title,bin,n_eval,shift_xfer,logit_xfer,bias_fit,bias_eval,c,b
cw_v17_base,2024,2022,a5_asofn,A5 투수 누적 이력,100-499,17177,0.6330555159291792,0.6965627265038175,0.001036299667472762,0.010449464460906277,-0.001036299667472762,1.0783505794505122
cw_v17_base,2024,2022,a5_asofn,A5 투수 누적 이력,500-1499,39741,3.3266695220587494,-6.068269042369079,0.0023218449528590868,0.011228738504697966,-0.0023218449528590868,0.859169056198141
cw_v17_base,2024,2022,a5_asofn,A5 투수 누적 이력,1500-3999,72150,2.499440872856788,3.25022027933309,0.0012684413017225449,0.008260869930566739,-0.0012684413017225449,1.0141656273906265
cw_v17_base,2024,2022,a5_asofn,A5 투수 누적 이력,4000-7999,51095,-6.660119379340628,-9.317611502559933,-0.002493589520903172,0.013350630623559567,0.002493589520903172,1.113687779657389
cw_v17_base,2024,2022,a5_asofn,A5 투수 누적 이력,8000+,39375,2.5309330418602594,3.370834278507917,0.0021139968123451425,0.009547891613712833,-0.0021139968123451425,0.8984450968222666
cw_v17_base,2024,2022,a6_psucc,A6 투수 수준 5분위,Q1 최저,54380,5.975783062087288,5.632059320429377,0.003714054052783633,0.010119404223112805,-0.003714054052783633,1.072803468721665
cw_v17_base,2024,2022,a6_psucc,A6 투수 수준 5분위,Q2,52532,4.980470735218566,5.263437029511713,0.0047612186785997435,0.007941264278332194,-0.0047612186785997435,0.9489606830946189
cw_v17_base,2024,2022,a6_psucc,A6 투수 수준 5분위,Q3,48603,-6.26500183555462,-5.70549211857423,-0.002382414882179662,0.013917884029811423,0.002382414882179662,0.9338905612540289
cw_v17_base,2024,2022,a6_psucc,A6 투수 수준 5분위,Q4,40380,-7.2024227330196595,-6.466462666041815,-0.0036375627960439916,0.011874243941352614,0.0036375627960439916,0.9287732410930887
cw_v17_base,2024,2022,a6_psucc,A6 투수 수준 5분위,Q5 최고,27565,1.81396435000263,3.395445267183044,0.0029739860376654104,0.007666153056803626,-0.0029739860376654104,1.0738005021607104
cw_v17_base,2024,2022,a7_inning,A7 이닝,1-3회,75125,2.5966029539459816,1.5828919861262178,0.0011783631809842987,0.008780230433028002,-0.0011783631809842987,0.9791907154690549
cw_v17_base,2024,2022,a7_inning,A7 이닝,4-6회,74465,1.6578285833582806,1.6516897415913931,0.0004757516003092155,0.013305745320180362,-0.0004757516003092155,0.999880260950992
cw_v17_base,2024,2022,a7_inning,A7 이닝,7-8회,51708,-8.340506719383985,-10.195630258018502,-0.003987029025031452,0.009304000239142629,0.003987029025031452,1.1088867369696713
cw_v17_base,2024,2022,a7_inning,A7 이닝,9회+,22199,3.3500246649212095,3.3337171571584423,0.010388016754779461,0.009250770754694881,-0.010388016754779461,0.9989961923928351
cw_v17_base,2024,2022,a8_hand,A8 손 매치업,1v1,28390,0.20233978879012665,1.2201985317983082,0.00012116118751276383,0.01648726814050072,-0.00012116118751276383,0.9492137938993652
cw_v17_base,2024,2022,a8_hand,A8 손 매치업,1v2,37565,0.49775474753602755,-0.35384648195377966,0.0021311746349205185,0.002801830674592276,-0.0021311746349205185,0.9838346782859465
cw_v17_base,2024,2022,a8_hand,A8 손 매치업,2v1,80544,-0.13037383997664276,-0.6895439808433159,-7.390950021224363e-05,0.006078864136562334,7.390950021224363e-05,1.0998796929309866
cw_v17_base,2024,2022,a8_hand,A8 손 매치업,2v2,76998,5.636807505840057,5.721701770187084,0.00128555955330667,0.016545051768648178,-0.00128555955330667,0.9892550645716638
cw_v17_base,2024,2022,a9_batn,A9 타자 누적 이력,0-99,1821,-0.2365909005486602,0.4309475261480506,-0.001147914410699058,0.031032527900150486,0.001147914410699058,1.2441971833361511
cw_v17_base,2024,2022,a9_batn,A9 타자 누적 이력,100-499,9837,-1.7460070483530388,-2.125396980922349,-0.0033726517474408357,0.013010022553699652,0.0033726517474408357,0.8765484124566475
cw_v17_base,2024,2022,a9_batn,A9 타자 누적 이력,500-1499,24706,-1.6652557693653227,-1.3697951433115427,-0.0014849092339500602,0.011933369948061656,0.0014849092339500602,1.0565543957648353
cw_v17_base,2024,2022,a9_batn,A9 타자 누적 이력,1500-3999,51239,0.003888092873825666,-1.3521237746002952,3.5890394635140765e-06,0.00590591714829769,-3.5890394635140765e-06,0.9674791499124525
cw_v17_base,2024,2022,a9_batn,A9 타자 누적 이력,4000+,135894,11.46803392374081,11.625230233077547,0.0022883702000719985,0.01144235425428769,-0.0022883702000719985,1.0302324492925787
cw_v17_base,2024,2022,a10_base,A10 주자 상황,___,116958,16.075110607644003,16.067969274288043,0.0036155941324401697,0.01242333439091492,-0.0036155941324401697,1.0034982743333218
cw_v17_base,2024,2022,a10_base,A10 주자 상황,1__,44920,-7.401936419401767,-6.991179568881464,-0.004220942933996885,0.008791216316352268,0.004220942933996885,1.0701730910503862
cw_v17_base,2024,2022,a10_base,A10 주자 상황,_2_,17468,-0.3095227609209605,-0.63245917585339,-0.003736027742652026,-0.0005435597082489307,0.003736027742652026,0.9637700929144555
cw_v17_base,2024,2022,a10_base,A10 주자 상황,__3,5733,-0.09194334140543647,0.04138001541996767,-0.001272299899334084,0.0028838808715717645,0.001272299899334084,1.041924195101598
cw_v17_base,2024,2022,a10_base,A10 주자 상황,12_,18986,1.0233571160396895,-0.36248662582188174,0.0011145808086611142,0.01406183036483205,-0.0011145808086611142,0.9497991771893872
cw_v17_base,2024,2022,a10_base,A10 주자 상황,1_3,7419,-0.9152696502669698,-0.7734420705065221,-0.0033464213167708756,0.008621655160186037,0.0033464213167708756,0.9431882087758784
cw_v17_base,2024,2022,a10_base,A10 주자 상황,_23,4798,-2.353047873064247,-2.5109011653830886,-0.01214407934850692,0.005205218970421477,0.01214407934850692,0.970987782377549
cw_v17_base,2024,2022,a10_base,A10 주자 상황,123,7215,2.4628267544372604,6.338441120983878,0.006769948089857314,0.01746520591283468,-0.006769948089857314,1.2436236904282103
cw_v17_base,2024,2022,a11_typemo,A11 game_type x 월블록,R|early,87355,-31.19899459073948,-28.35851825834319,-0.008094614242355136,0.0082739293261187,0.008094614242355136,1.1209300765885097
cw_v17_base,2024,2022,a11_typemo,A11 game_type x 월블록,R|mid,68816,5.437869822479857,4.350732540883025,0.0025424854035991373,0.009950419419173406,-0.0025424854035991373,0.9751322763655008
cw_v17_base,2024,2022,a11_typemo,A11 game_type x 월블록,R|late,67326,18.567089839340344,20.308718437883883,0.007760470375009654,0.01380386599329525,-0.007760470375009654,0.9244735930084912
cw_v17_base,2024,2022,a12_role,A12 투수 역할(전시즌),불펜(<30구/경기),79963,-4.0577333407905165,-3.67965797260325,-0.0011732481731098754,0.01149157420727237,0.0011732481731098754,1.0279144262600826
cw_v17_base,2024,2022,a12_role,A12 투수 역할(전시즌),스윙(30-70),31678,2.0375772120259157,2.7258943972758654,0.003952813012254974,0.006520504284477702,-0.003952813012254974,0.9517352076148152
cw_v17_base,2024,2022,a12_role,A12 투수 역할(전시즌),선발(>=70),61741,-6.839991537463933,-11.660568210005719,-0.0023919864708920047,0.011737647824167752,0.0023919864708920047,1.0852993653192946
cw_v17_base,2024,2022,a12_role,A12 투수 역할(전시즌),전시즌없음,50115,7.059102977870331,5.521219421797666,0.005755394316142248,0.009712158905033907,-0.005755394316142248,0.9781480647871156
cw_v17_base,2024,2022,a13_tens,A13 이닝 x 점수차,초반|0-1점,50063,4.397567750632878,4.508258967026333,0.002638651618388277,0.01061564939163595,-0.002638651618388277,1.002315752549799
cw_v17_base,2024,2022,a13_tens,A13 이닝 x 점수차,초반|2-3점,17952,0.534927871822888,0.34407576125547934,0.0010329728994340481,0.008571960028136982,-0.0010329728994340481,0.9115340850556107
cw_v17_base,2024,2022,a13_tens,A13 이닝 x 점수차,초반|4점+,7110,-0.8755461546477739,-1.0294403400504402,-0.0126652499483354,-0.003617478289361653,0.0126652499483354,0.9931212233479415
cw_v17_base,2024,2022,a13_tens,A13 이닝 x 점수차,중반|0-1점,27628,4.364272884112926,3.9074793543404898,0.0044265527866329535,0.012178669173853518,-0.0044265527866329535,1.0525292042807146
cw_v17_base,2024,2022,a13_tens,A13 이닝 x 점수차,중반|2-3점,24982,-12.943854538191797,-12.98982491663612,-0.007304975420644677,0.016154356179515106,0.007304975420644677,1.032823307503311
cw_v17_base,2024,2022,a13_tens,A13 이닝 x 점수차,중반|4점+,21855,3.262564789114154,-0.33268537585439106,0.004525559319656147,0.011474350366294073,-0.004525559319656147,0.8688544752775845
cw_v17_base,2024,2022,a13_tens,A13 이닝 x 점수차,후반|0-1점,22754,-1.9208349549548935,-1.9993858258842465,-0.0032594893273126813,0.005602620591547758,0.0032594893273126813,1.0135053121738864
cw_v17_base,2024,2022,a13_tens,A13 이닝 x 점수차,후반|2-3점,21063,3.2400222683303403,-1.459750074187585,0.0026376462854923455,0.017604613128491542,-0.0026376462854923455,1.2264006329471338
cw_v17_base,2024,2022,a13_tens,A13 이닝 x 점수차,후반|4점+,30090,1.326496136325039,0.5021378021139362,0.002447735089232461,0.0062532771380380825,-0.002447735089232461,0.9640262103500357
hw_v12_honest,2022,2024,a1_count,A1 볼카운트,0-0,56002,-12.812627157017035,-10.167697851677648,0.009738599569271367,-0.0015035290510329036,-0.009738599569271367,0.9062566575218844
hw_v12_honest,2022,2024,a1_count,A1 볼카운트,0-1,27455,2.2172373622435835,3.8193535344898275,-0.0026777986410171373,-0.009519909539575266,0.0026777986410171373,0.8889290812867944
hw_v12_honest,2022,2024,a1_count,A1 볼카운트,0-2,13808,-0.7090025420585511,4.856958184533635,0.003664896924290395,-0.001968127009847609,-0.003664896924290395,0.5939529353483181
hw_v12_honest,2022,2024,a1_count,A1 볼카운트,1-0,22089,-4.291800443941696,-4.5105695189040995,0.015716100827148582,0.004504438756299911,-0.015716100827148582,0.9239192031040674
hw_v12_honest,2022,2024,a1_count,A1 볼카운트,1-1,22133,-14.7642634226682,-15.3093766695701,0.015438693494511935,-0.004001394215664367,-0.015438693494511935,1.0234062440961798
hw_v12_honest,2022,2024,a1_count,A1 볼카운트,1-2,21152,-0.5561562595461158,6.320174688376711,0.0009164794957801092,-0.007324217624673168,-0.0009164794957801092,0.8441343264255516
hw_v12_honest,2022,2024,a1_count,A1 볼카운트,2-0,7519,-1.0064745470808343,-1.6514751172304072,0.013741528215217458,0.004228344462428091,-0.013741528215217458,0.8308529104566387
hw_v12_honest,2022,2024,a1_count,A1 볼카운트,2-1,11379,-3.683893769763415,-3.9017037956210587,0.017472716956897727,0.0037101942973531976,-0.017472716956897727,0.9358971542636971
hw_v12_honest,2022,2024,a1_count,A1 볼카운트,2-2,17854,-0.5509664559120679,2.553399546203791,0.0020584133035594365,-0.0030375778529542763,-0.0020584133035594365,0.8414085668463034
hw_v12_honest,2022,2024,a1_count,A1 볼카운트,3-0,2406,-2.266741520108059,-9.063547243780615,-0.016400799448743675,0.007382040532841916,0.016400799448743675,1.3839529056939848
hw_v12_honest,2022,2024,a1_count,A1 볼카운트,3-1,4847,0.8354532402461667,-0.2201549813747592,0.010457158903459274,0.009699835415021563,-0.010457158903459274,1.1599515934938016
hw_v12_honest,2022,2024,a1_count,A1 볼카운트,3-2,10380,0.2876939867349538,0.9656860867270558,0.013436251008224875,0.00727768907676668,-0.013436251008224875,0.8303458953694312
hw_v12_honest,2022,2024,a1b_phase,A1b 카운트 국면,초구 0-0,56002,-12.812627157017035,-10.167697851677648,0.009738599569271367,-0.0015035290510329036,-0.009738599569271367,0.9062566575218844
hw_v12_honest,2022,2024,a1b_phase,A1b 카운트 국면,투수우위 0-1,27455,2.2172373622435835,3.8193535344898275,-0.0026777986410171373,-0.009519909539575266,0.0026777986410171373,0.8889290812867944
hw_v12_honest,2022,2024,a1b_phase,A1b 카운트 국면,평행 1-1,22133,-14.7642634226682,-15.3093766695701,0.015438693494511935,-0.004001394215664367,-0.015438693494511935,1.0234062440961798
hw_v12_honest,2022,2024,a1b_phase,A1b 카운트 국면,타자우위 1-0/2-0/2-1,40987,-8.794681597292488,-9.716560625121437,0.01582349146848755,0.004233287886658721,-0.01582349146848755,0.9082351081963494
hw_v12_honest,2022,2024,a1b_phase,A1b 카운트 국면,2스트라이크,52814,-2.163115221581156,14.45644212761628,0.00202477604925283,-0.004474773051382441,-0.00202477604925283,0.7813227409669672
hw_v12_honest,2022,2024,a1b_phase,A1b 카운트 국면,3볼,7253,0.2732957907542669,-5.175267098312634,0.0012290571765187774,0.008930965363108778,-0.0012290571765187774,1.2261037460245012
hw_v12_honest,2022,2024,a1b_phase,A1b 카운트 국면,풀카운트,10380,0.2876939867349538,0.9656860867270558,0.013436251008224875,0.00727768907676668,-0.013436251008224875,0.8303458953694312
hw_v12_honest,2022,2024,a2_li,A2 경기 중요도 li,li<0.10,20377,1.4427937234487866,10.279724227376486,0.005591210870655283,0.006230807110492842,-0.005591210870655283,0.8483855080502591
hw_v12_honest,2022,2024,a2_li,A2 경기 중요도 li,0.10-0.35,24902,-5.169137669800994,-4.795826653188365,0.0069493212970276885,-0.004628148140252031,-0.0069493212970276885,0.8685313501514138
hw_v12_honest,2022,2024,a2_li,A2 경기 중요도 li,0.35-0.70,48047,-22.02891881773958,-19.736185991668865,0.013268708657217965,-0.002738942277211609,-0.013268708657217965,0.9454890634274351
hw_v12_honest,2022,2024,a2_li,A2 경기 중요도 li,0.70-1.20,58855,-5.384747590395988,-1.5939027689256682,0.0038629567422162614,-0.00449327193092619,-0.0038629567422162614,0.8993008395414821
hw_v12_honest,2022,2024,a2_li,A2 경기 중요도 li,1.20-2.00,41808,-5.301673001355999,-4.184994787310381,0.00767952396131244,-0.0006395710973043922,-0.00767952396131244,0.8965404402216902
hw_v12_honest,2022,2024,a2_li,A2 경기 중요도 li,li>=2.00,23035,-2.789514441727627,-2.148450922433767,0.010806361304401602,0.002363310553156084,-0.010806361304401602,0.9232393647265794
hw_v12_honest,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,<0.25,43866,-2.7880036655468476,1.1780126649130653,0.008189869074906264,0.0019897873855154735,-0.008189869074906264,0.8497609748885911
hw_v12_honest,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.25-0.50,40366,-4.845067944643809,-3.0562310438558207,0.010851403638970136,0.0024252106740515478,-0.010851403638970136,0.8636909718591045
hw_v12_honest,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.50-0.75,34107,-10.386435994789213,-9.9398375271907,0.012175662168511514,-0.0006967736381008338,-0.012175662168511514,0.7720680377941408
hw_v12_honest,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.75-1.00,25764,-8.130215293476853,-8.520118461365884,0.010324002193712822,-0.003129530867949648,-0.010324002193712822,1.020547087678195
hw_v12_honest,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,1.00-1.25,11734,-7.799584325604818,-7.609071735705299,0.0209183958886463,0.0018395186466337865,-0.0209183958886463,0.951207567524221
hw_v12_honest,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,1.25-1.50,5170,0.6380170690722677,1.3087751393079536,0.00649584455988006,0.00840139809610807,-0.00649584455988006,0.9180909940455224
hw_v12_honest,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,>=1.50,8731,0.29048952599033206,-1.3052731765556298,0.004714598154176908,0.004271625173131899,-0.004714598154176908,1.1451954069123031
hw_v12_honest,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,전시즌없음,47286,1.8682719807365664,-4.156624216844043,-0.0009811395129019629,-0.011414297520161543,0.0009811395129019629,1.0666275557731164
hw_v12_honest,2022,2024,a3b_gp,A3b 등판 내 투구수,1-10,63628,-12.495172644229498,-5.71408532613207,0.01124816409273205,0.000888139151227485,-0.01124816409273205,0.8734733590142352
hw_v12_honest,2022,2024,a3b_gp,A3b 등판 내 투구수,11-20,41971,-9.290983288931793,-7.02367412597686,0.009835360096207668,-0.0011877492839779125,-0.009835360096207668,0.8795030758984438
hw_v12_honest,2022,2024,a3b_gp,A3b 등판 내 투구수,21-35,31720,-2.0933245176454456,0.22052055267145237,0.005321798675362255,-0.000702969488306282,-0.005321798675362255,0.9186743186202823
hw_v12_honest,2022,2024,a3b_gp,A3b 등판 내 투구수,36-60,36939,-1.7662515220369672,-0.21728286729204715,0.0041215612739619045,-0.001086241268953625,-0.0041215612739619045,0.9121892939059412
hw_v12_honest,2022,2024,a3b_gp,A3b 등판 내 투구수,61-80,25270,-3.209295540199982,-1.0259534712642526,0.0041844250098933555,-0.006140876175672938,-0.0041844250098933555,0.8302023264688355
hw_v12_honest,2022,2024,a3b_gp,A3b 등판 내 투구수,81+,17496,-6.840421429666301,-8.65330624808805,0.008449476181622506,-0.008327131389134657,-0.008449476181622506,1.0715244945821976
hw_v12_honest,2022,2024,a4_prevp,A4 전시즌 투구수,없음,47286,1.8682719807365664,-4.156624216844043,-0.0009811395129019629,-0.011414297520161543,0.0009811395129019629,1.0666275557731164
hw_v12_honest,2022,2024,a4_prevp,A4 전시즌 투구수,1-200,12427,-2.960126749509833,4.0084218132971285,0.023160117926152857,0.008790102960198165,-0.023160117926152857,0.6850972625611219
hw_v12_honest,2022,2024,a4_prevp,A4 전시즌 투구수,201-600,23871,7.249665142087341,9.857361958235133,0.009747166764270287,0.013325652692484757,-0.009747166764270287,0.6378506871293128
hw_v12_honest,2022,2024,a4_prevp,A4 전시즌 투구수,601-1200,50346,-8.963489741368097,-7.260897579414332,0.008050571141982377,-0.0019737242641227892,-0.008050571141982377,0.9322807426134231
hw_v12_honest,2022,2024,a4_prevp,A4 전시즌 투구수,1201-2000,31403,-4.317453962435038,-0.6317037948011808,0.015389296380159734,0.005271210129962067,-0.015389296380159734,0.8029708842447805
hw_v12_honest,2022,2024,a4_prevp,A4 전시즌 투구수,2001-2600,25524,-2.037566929596558,-1.1579265150305147,0.009469138559339507,0.0024476713168359865,-0.009469138559339507,0.9766637913892965
hw_v12_honest,2022,2024,a4_prevp,A4 전시즌 투구수,2601+,26167,-9.958951502770438,-11.408749344438208,0.005987372741950048,-0.014249499079029615,-0.005987372741950048,0.842448400379059
hw_v12_honest,2022,2024,a5_asofn,A5 투수 누적 이력,0-99,4387,0.1149775139217311,0.950836651067926,0.02023211586171403,0.010467454962043654,-0.02023211586171403,0.8711201280529359
hw_v12_honest,2022,2024,a5_asofn,A5 투수 누적 이력,100-499,16944,1.623548057657827,4.987101667036939,-0.002154896591287092,-0.013139380505341025,0.002154896591287092,0.891427448482839
hw_v12_honest,2022,2024,a5_asofn,A5 투수 누적 이력,500-1499,42035,-2.8474630637943834,-1.1533120073830958,0.0035833901098286103,-0.0033362937530618253,-0.0035833901098286103,0.9743003820798068
hw_v12_honest,2022,2024,a5_asofn,A5 투수 누적 이력,1500-3999,76996,-8.435101141696673,-7.748322737497391,0.008666626502335406,0.0009043236994409343,-0.008666626502335406,0.9852445156764125
hw_v12_honest,2022,2024,a5_asofn,A5 투수 누적 이력,4000-7999,60064,-27.058506104556958,-28.468700746090136,0.014950999215494476,-0.0006981018490384017,-0.014950999215494476,0.8808846609155309
hw_v12_honest,2022,2024,a5_asofn,A5 투수 누적 이력,8000+,16598,-2.0198428536035036,0.4026908578688885,0.005023523250125672,-0.004059481218072869,-0.005023523250125672,0.8371272648435275
hw_v12_honest,2022,2024,a6_psucc,A6 투수 수준 5분위,Q1 최저,33663,1.1108222019752678,5.072757110454435,0.007409267428045818,0.00491275510987127,-0.007409267428045818,0.8018799736466549
hw_v12_honest,2022,2024,a6_psucc,A6 투수 수준 5분위,Q2,40640,3.00821411180893,29.667949945922945,0.0054866159423234695,0.006403000468649611,-0.0054866159423234695,0.6432495910848451
hw_v12_honest,2022,2024,a6_psucc,A6 투수 수준 5분위,Q3,44222,-22.411129303887343,-19.021953777110088,0.012025876289596948,-0.0054185492279054115,-0.012025876289596948,0.961715678628245
hw_v12_honest,2022,2024,a6_psucc,A6 투수 수준 5분위,Q4,52849,-20.84335935602461,-9.72490508415356,0.008805712146706779,-0.007746704465658838,-0.008805712146706779,0.8997239943734949
hw_v12_honest,2022,2024,a6_psucc,A6 투수 수준 5분위,Q5 최고,45604,-4.640643947980507,-0.5265587766206051,0.0050461071016267844,-0.0029472693106822323,-0.0050461071016267844,0.9116525249089942
hw_v12_honest,2022,2024,a7_inning,A7 이닝,1-3회,72677,-4.317973999000022,-0.740526837896572,0.005247153327695653,-0.00044794362061317816,-0.005247153327695653,0.9412589171086652
hw_v12_honest,2022,2024,a7_inning,A7 이닝,4-6회,72335,-21.523632163242805,-16.874987182800858,0.00965606889417192,-0.0035310907858585594,-0.00965606889417192,0.8825261243824386
hw_v12_honest,2022,2024,a7_inning,A7 이닝,7-8회,49396,-18.464940197835197,-18.336723932011225,0.009480772738142462,-0.005955246790200652,-0.009480772738142462,0.8546069880082563
hw_v12_honest,2022,2024,a7_inning,A7 이닝,9회+,22616,3.913192806484758,7.934132122450609,0.007615120890313298,0.009971136519680013,-0.007615120890313298,0.8891830493910154
hw_v12_honest,2022,2024,a8_hand,A8 손 매치업,1v1,26793,-5.0853667694619755,2.466388355805303,0.011265174899833696,0.0010621569453269086,-0.011265174899833696,0.827068114130749
hw_v12_honest,2022,2024,a8_hand,A8 손 매치업,1v2,27640,-0.3059420537681357,1.3651345149294238,-0.0007335756194799536,0.0037262934034650863,0.0007335756194799536,0.9682585336777848
hw_v12_honest,2022,2024,a8_hand,A8 손 매치업,2v1,83214,-20.401044335032147,-16.361789798671648,0.008059675109965414,-0.004221656239984384,-0.008059675109965414,0.9201058488718094
hw_v12_honest,2022,2024,a8_hand,A8 손 매치업,2v2,79377,-22.48825303352595,-23.679986682201204,0.01079367529050107,-0.0017232575655908855,-0.01079367529050107,0.833780134754111
hw_v12_honest,2022,2024,a9_batn,A9 타자 누적 이력,0-99,3441,-4.980983732793282,-5.368571565736485,0.024502661274422743,-0.00377415894627553,-0.024502661274422743,0.9224873470939066
hw_v12_honest,2022,2024,a9_batn,A9 타자 누적 이력,100-499,14808,-4.724980665380578,-4.293559728389273,0.007760385402722281,-0.007273391537746421,-0.007760385402722281,0.6825407625337231
hw_v12_honest,2022,2024,a9_batn,A9 타자 누적 이력,500-1499,34054,-10.187170703072875,-8.743550541304637,0.008758995346971776,-0.004885072347672104,-0.008758995346971776,0.8844460125997728
hw_v12_honest,2022,2024,a9_batn,A9 타자 누적 이력,1500-3999,50087,-4.235038726345464,-3.280495110731872,0.00329551085266111,-0.0053121563023491025,-0.00329551085266111,0.9857784529273266
hw_v12_honest,2022,2024,a9_batn,A9 타자 누적 이력,4000+,114634,-11.597325216344514,-5.681982704419269,0.009318253582398683,0.0017140001381652503,-0.009318253582398683,0.8947655252953219
hw_v12_honest,2022,2024,a10_base,A10 주자 상황,___,116959,-19.31622507011534,-9.446637354035026,0.009282183044558301,-0.000185411628724097,-0.009282183044558301,0.8609955606635804
hw_v12_honest,2022,2024,a10_base,A10 주자 상황,1__,43047,-9.42838661893624,-9.113956653230499,0.006499644118722614,-0.0058912898624873256,-0.006499644118722614,0.9877430793923835
hw_v12_honest,2022,2024,a10_base,A10 주자 상황,_2_,16187,0.423192986593559,2.5002777365854083,-0.0017804628708446013,-0.004873442185121202,0.0017804628708446013,0.886622979235016
hw_v12_honest,2022,2024,a10_base,A10 주자 상황,__3,5285,-0.07901284294676138,-0.13776044916726413,0.0015641705871202172,-0.001810676947968326,-0.0015641705871202172,0.8290678895042783
hw_v12_honest,2022,2024,a10_base,A10 주자 상황,12_,17551,-3.5642097288264556,-2.832611120665709,0.011450292913088245,0.0009141072037504028,-0.011450292913088245,0.9646606555104351
hw_v12_honest,2022,2024,a10_base,A10 주자 상황,1_3,6960,-1.3142519275624802,-1.0596283687130854,0.008410266779527442,-0.0018853774814259205,-0.008410266779527442,0.755941864842511
hw_v12_honest,2022,2024,a10_base,A10 주자 상황,_23,4595,-1.122269685018511,-0.7474406539312638,0.0053793401593404955,-0.009626532407978172,-0.0053793401593404955,0.8387525321313951
hw_v12_honest,2022,2024,a10_base,A10 주자 상황,123,6440,-0.07515190267167407,-0.8207414526464525,0.015447606636084077,0.007518882055484566,-0.015447606636084077,1.135324803613116
hw_v12_honest,2022,2024,a11_typemo,A11 game_type x 월블록,R|early,75061,-7.836664631596979,-6.622070709093111,0.0030636599798517516,-0.007712394084167795,-0.0030636599798517516,0.9525043790104624
hw_v12_honest,2022,2024,a11_typemo,A11 game_type x 월블록,R|mid,64405,-14.84390043720435,-12.837112710563346,0.007625655395659625,-0.004385879647038182,-0.007625655395659625,0.955833936135126
hw_v12_honest,2022,2024,a11_typemo,A11 game_type x 월블록,R|late,77558,-3.2091935258437756,14.047699467588656,0.01455779802881374,0.006507875313818967,-0.01455779802881374,0.774133226777517
hw_v12_honest,2022,2024,a12_role,A12 투수 역할(전시즌),불펜(<30구/경기),65155,-12.214839225618972,-8.865003709164911,0.010850401739700755,0.0007382726821587027,-0.010850401739700755,0.8881054882118293
hw_v12_honest,2022,2024,a12_role,A12 투수 역할(전시즌),스윙(30-70),33492,0.4018343873270647,2.17911090533515,0.012032579622087314,0.006286773688941871,-0.012032579622087314,0.6708075725271089
hw_v12_honest,2022,2024,a12_role,A12 투수 역할(전시즌),선발(>=70),71091,-13.866173559982675,-11.349604156693252,0.009278801840664763,-0.001062822381001416,-0.009278801840664763,0.9241941739263846
hw_v12_honest,2022,2024,a12_role,A12 투수 역할(전시즌),전시즌없음,47286,1.8682719807365664,-4.156624216844043,-0.0009811395129019629,-0.011414297520161543,0.0009811395129019629,1.0666275557731164
hw_v12_honest,2022,2024,a13_tens,A13 이닝 x 점수차,초반|0-1점,52862,-2.833293848814665,-1.8359538078688769,0.00679206321061443,0.0012554074530930492,-0.00679206321061443,0.9628029202113443
hw_v12_honest,2022,2024,a13_tens,A13 이닝 x 점수차,초반|2-3점,14390,-0.7599855551156607,2.854682061730389,0.005781313259064169,0.00041259471219246,-0.005781313259064169,0.828883779930568
hw_v12_honest,2022,2024,a13_tens,A13 이닝 x 점수차,초반|4점+,5425,2.210792287755795,1.0202348185935075,-0.006979578396142272,-0.019328255338092237,0.006979578396142272,1.122892903061781
hw_v12_honest,2022,2024,a13_tens,A13 이닝 x 점수차,중반|0-1점,30302,-2.4750441926165303,-1.1251580144276838,0.006983819622732479,0.0003193284985750777,-0.006983819622732479,0.8756662771938916
hw_v12_honest,2022,2024,a13_tens,A13 이닝 x 점수차,중반|2-3점,24508,-20.733823202475428,-20.062854341514665,0.013122680193506542,-0.010926778353105404,-0.013122680193506542,0.8598529710197976
hw_v12_honest,2022,2024,a13_tens,A13 이닝 x 점수차,중반|4점+,17525,-2.568124696748149,-0.1357515917947268,0.009071581106084525,0.00015382252319617873,-0.009071581106084525,0.9078540189059954
hw_v12_honest,2022,2024,a13_tens,A13 이닝 x 점수차,후반|0-1점,24933,-4.511400476525953,-0.5231532131147725,0.006934916492261023,-0.003610202146422159,-0.006934916492261023,0.8053523941384754
hw_v12_honest,2022,2024,a13_tens,A13 이닝 x 점수차,후반|2-3점,21189,-11.043573683651948,-11.899919935906684,0.01687427055659435,5.85966579652597e-05,-0.01687427055659435,0.9355588257191302
hw_v12_honest,2022,2024,a13_tens,A13 이닝 x 점수차,후반|4점+,25890,-0.7644981921944324,4.299915553340555,0.004854104845113949,0.0007768798227675289,-0.004854104845113949,0.8834790199731825
hw_v12_honest,2024,2022,a1_count,A1 볼카운트,0-0,57385,-3.2411800248664884,-4.074681017126105,-0.0015035290510329036,0.009738599569271367,0.0015035290510329036,0.8405645624413025
hw_v12_honest,2024,2022,a1_count,A1 볼카운트,0-1,27768,-1.9710293714126133,-1.0992813184507277,-0.009519909539575266,-0.0026777986410171373,0.009519909539575266,0.8506295365329
